utt,spk,cond,hyp
p56_u17,p56,ce_lpf4k,문재인 대통령은 25일 청와대 여민관에서 마지막 수석 보좌관 회의를 주재하고 감회가 깊다고 소감을 밝혔다.
p56_u17,p56,ce_lpf5k,문재인 대통령은 25일 청와대 여민관에서 마지막 수석 보좌관 회의를 주재하고 감회가 깊다고 소감을 밝혔다.
p56_u17,p56,ce_lpf6k,문재인 대통령은 25일 청와대 여민관에서 마지막 수석 보좌관 회의를 주재하고 감회가 깊다고 소감을 밝혔다.
p56_u17,p56,ce_lpf7k,문재인 대통령은 25일 청와대 여민관에서 마지막 수석 보좌관 회의를 주재하고 감회가 됐다고 소감을 밝혔다.
p56_u17,p56,taps_notch,문재일 대통령은 25일 차화대 여민위관에서 마지막 수석 보좌감 회의를 주재하고 감회가 깊다고 소감을 밝혔다.
p56_u17,p56,ce_notch,문재인 대통령은 25일 청와대 여민관에서 마지막 수석 보좌관 회의를 주재하고 감회가 됐다고 소감을 밝혔다.
p56_u17,p56,hyb_tapsLow_ceHigh,문재인 대통령은 25일 창화대 여민관에서 마지막 수석 보좌관 회의를 주재하고 감회가 깊다고 소감을 밝혔다.
p56_u17,p56,hyb_ceLow_tapsHigh,문재인 대통령은 25일 청와대 여민관에서 마지막 수석 도자감 회의를 주재하고 감회가 깊다고 소감을 밝혔다.
p56_u18,p56,mix0.00,문 대통령은 이날 오후 2시 수도회의를 열고 오늘은 앞으로 특별한 일이 없다면 마지막 수공회의가 될지도 모르겠다.
p56_u18,p56,mix0.25,문 대통령은 이날 오후 2시 수도회의를 열고 오늘은 앞으로 특별한 일이 없다면 마지막 수공회의가 될지 모르겠다.
p56_u18,p56,mix0.50,문 대통령은 이날 오후 2시 수도회의를 열고 오늘은 앞으로 특별한 일이 없다면 마지막 수도회의가 될지도 모르겠다.
p56_u18,p56,mix0.75,문 대통령은 이날 오후 2시 수보회의를 열고 오늘은 앞으로 특별한 일이 없다면 마지막 수보회의가 될지도 모르겠다.
p56_u18,p56,mix1.00,문 대통령은 이날 오후 2시 수보회의를 열고 오늘은 앞으로 특별한 일이 없다면 마지막 수보회의가 될지도 모르겠다.
p56_u18,p56,mix1.25,문 대통령은 이날 오후 2시 수보회의를 열고 오늘은 앞으로 특별한 일이 없다면 마지막 수보회의가 될지도 모르겠다.
p56_u18,p56,mix1.50,문 대통령은 이날 오후 2시 수보회의를 열고 오늘은 앞으로 특별일이 없다면 마지막 수보회의가 될지도 모르겠다.
p56_u18,p56,taps_lpf3k,문 대통령은 이날 오후 2시 수도회의를 열고 오늘은 앞으로 특별한 일이 없다면 마지막 수공회의가 될지도 모르겠다.
p56_u18,p56,taps_lpf4k,문 대통령은 이날 오후 2시 수도회의를 열고 오늘은 앞으로 특별한 일이 없다면 마지막 수공회의가 될지도 모르겠다.
p56_u18,p56,taps_lpf5k,문 대통령은 이날 오후 2시 수도회의를 열고 오늘은 앞으로 특별한 일이 없다면 마지막 수공회의가 될지 모르겠다.
p56_u18,p56,taps_lpf6k,문 대통령은 이날 오후 2시 수도회의를 열고 오늘은 앞으로 특별한 일이 없다면 마지막 수공회의가 될지도 모르겠다.
p56_u18,p56,taps_lpf7k,문 대통령은 이날 오후 2시 수도회의를 열고 오늘은 앞으로 특별한 일이 없다면 마지막 수공회의가 될지도 모르겠다.
p56_u18,p56,ce_lpf3k,문 대통령은 이날 오후 2시 수공회의를 열고 오늘은 앞으로 특별한 일이 없다면 마지막 수공회의가 될지도 모르겠다.
p56_u18,p56,ce_lpf4k,문 대통령은 이날 오후 2시 수공회의를 열고 오늘은 앞으로 특별한 일이 없다면 마지막 수공회의가 될지도 모르겠다.
p56_u18,p56,ce_lpf5k,문 대통령은 이날 오후 2시 수공회의를 열고 오늘은 앞으로 특별한 일이 없다면 마지막 수공회의가 될지도 모르겠다.
p56_u18,p56,ce_lpf6k,문 대통령은 이날 오후 2시 수보회의를 열고 오늘은 앞으로 특별일이 없다면 마지막 수공회의가 될지도 모르겠다.
p56_u18,p56,ce_lpf7k,문 대통령은 이날 오후 2시 수보회의를 열고 오늘은 앞으로 특별한 일이 없다면 마지막 수보회의가 될지도 모르겠다.
p56_u18,p56,taps_notch,문 대통령은 이날 오후 2시 수도회의를 열고 오늘은 앞으로 특별한 일이 없다면 마지막 수공회의가 될지도 모르겠다.
p56_u18,p56,ce_notch,문 대통령은 이날 오후 2시 수봉회의를 열고 오늘은 앞으로 특별한 일이 없다면 마지막 수봉회의가 될지도 모르겠다.
p56_u18,p56,hyb_tapsLow_ceHigh,문 대통령은 이날 오후 2시 수도회의를 열고 오늘은 앞으로 특별한 일이 없다면 마지막 수공회의가 될지도 모르겠다.
p56_u18,p56,hyb_ceLow_tapsHigh,문 대통령은 이날 오후 2시 수동회의를 열고 오늘은 앞으로 특별일이 없다면 마지막 수동회의가 될지도 모르겠다.
p56_u19,p56,mix0.00,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,mix0.25,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,mix0.50,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,mix0.75,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,mix1.00,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,mix1.25,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,mix1.50,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,taps_lpf3k,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,taps_lpf4k,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,taps_lpf5k,모두 이상 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,taps_lpf6k,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,taps_lpf7k,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,ce_lpf3k,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,ce_lpf4k,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,ce_lpf5k,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,ce_lpf6k,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,ce_lpf7k,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,taps_notch,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,ce_notch,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,hyb_tapsLow_ceHigh,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u19,p56,hyb_ceLow_tapsHigh,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같이 말했다.
p56_u20,p56,mix0.00,앞서 열린 수보회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,mix0.25,앞서 열린 수보회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,mix0.50,앞서 열린 수보회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,mix0.75,앞서 열린 수북회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,mix1.00,앞서 열린 수북회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,mix1.25,앞서 열린 수북행위에서 문 대통령은 델토의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,mix1.50,앞서 열린 수북행위에서 문 대통령은 델토의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,taps_lpf3k,앞서 열린 수보회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,taps_lpf4k,앞서 열린 수보회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,taps_lpf5k,앞서 열린 수보회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,taps_lpf6k,앞서 열린 수보회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,taps_lpf7k,앞서 열린 수보회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,ce_lpf3k,앞서 열린 수북회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,ce_lpf4k,앞서 열린 수북회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,ce_lpf5k,앞서 열린 수북회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,ce_lpf6k,앞서 열린 수북회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,ce_lpf7k,앞서 열린 수북회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,taps_notch,앞서 열린 수보회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,ce_notch,앞서 열린 수북회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,hyb_tapsLow_ceHigh,앞서 열린 수보회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다.
p56_u20,p56,hyb_ceLow_tapsHigh,앞서 열린 수북회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다.
p56_u21,p56,mix0.00,특히 이 날은 뒤이어 진행돼 차화대 체력기자다 간담가 예정돼 있어 구체적인 메세지를 생각한 것으로 보인다.
p56_u21,p56,mix0.25,특히 이 날은 뒤이어 진행돼 차화대 출협기자단 간담과 예정돼 있어 구체적인 메시지는 생각한 것으로 보입니다.
p56_u21,p56,mix0.50,특히 이 날은 뒤이어 진행될 청와대 트랩 기자단 간담회가 예정돼 있어 구체적인 메시지는 생각한 것으로 보입니다.
p56_u21,p56,mix0.75,특히 이 날은 뒤이어 진행될 청와대 트랙 기자단 간담회가 예정돼 있어 구체적인 메시지는 생각한 것으로 보인다
p56_u21,p56,mix1.00,특히 이날은 뒤이어 진행될 첫모델 트랙 기자단 간담회가 예정돼 있어 구체적인 메시지는 생각한 것으로 보인다
p56_u21,p56,mix1.25,특히 이 날은 뒤이어 진행될 첫 무대 트랙 기자단 관다회가 예정돼 있어 구체적인 메시지는 생각한 것으로 보인다
p56_u21,p56,mix1.50,특히 이 날은 뒤이어 진행될 창무대 트랙 기자단 간다회가 예정돼 있어 구체적인 메시지는 생각한 것으로 보입니다
p56_u21,p56,taps_lpf3k,특히 이 날은 뒤이어 진행될 차와대 출협기자다 간담가 예정돼 있어 구체적인 메시지는 생각한 것으로 보인다.
p56_u21,p56,taps_lpf4k,특히 이 날은 뒤이어 진행될 차화대 출협기자다 간담가 예정돼 있어 구체적인 메시지는 생각한 것으로 보인다.
p56_u21,p56,taps_lpf5k,특히 이 날은 뒤이어 진행될 차화대 체력기자다 간담가 예정돼 있어 구체적인 메시지를 생각한 것으로 보인다.
p56_u21,p56,taps_lpf6k,특히 이 날은 뒤이어 진행될 차화대 체력기자다 간담가 예정돼 있어 구체적인 메시지를 생각한 것으로 보인다.
p56_u21,p56,taps_lpf7k,특히 이날은 뒤이어 진행돼 차화대 추력기자다 간담과 예정돼 있어 구체적인 메세지를 생각한 것으로 보인다.
p56_u21,p56,ce_lpf3k,특히 이날은 뒤이어 진행될 창문의 트랙 기자단 간담회가 예정돼 있어 구체적인 메시지는 생각한 것으로 보입니다.
p56_u21,p56,ce_lpf4k,특히 이날은 뒤이어 진행될 창문의 트랙 기자단 간담회가 예정돼 있어 구체적인 메시지는 생각한 것으로 보입니다.
p56_u21,p56,ce_lpf5k,특히 이날은 뒤이어 진행될 창문의 트랙 기자단 간담회가 예정돼 있어 구체적인 메시지는 생각한 것으로 보인다.
p56_u21,p56,ce_lpf6k,특히 이날은 뒤이어 진행될 첫무대 트랙 기자단 간담회가 예정돼 있어 구체적인 메시지는 생각한 것으로 보인다.
p56_u21,p56,ce_lpf7k,특히 이날은 뒤이어 진행될 첫무대 트랙 기자단 간담회가 예정돼 있어 구체적인 메시지는 생각한 것으로 보인다.
p56_u21,p56,taps_notch,특히 이 날은 뒤이어 진행돼 차화대 출협기자다 간담과 예정돼 있어 구체적인 메세지를 생각한 것으로 보인다.
p56_u21,p56,ce_notch,특히 이날은 지휘어 진행될 창문의 트랙 기자단 관담회가 예정되어 있어 구체적인 메시지는 생각한 것으로 보입니다.
p56_u21,p56,hyb_tapsLow_ceHigh,특히 이 날은 뒤이어 진행될 청와대 출협기자다 간담가 예정돼 있어 구체적인 메시지는 생각한 것으로 보인다.
p56_u21,p56,hyb_ceLow_tapsHigh,특히 이 날은 뒤이어 진행될 첫 무대 트랙 기자단 관다홀과 예정돼 있어 구체적인 메시지는 생각한 것으로 보인다.
p56_u22,p56,mix0.00,이날 회의에는 외부 전문가로 이후에 한국화와 기술단체 총연합회 회장 이상률 한국항공우주연구원 원장이 참석했다.
p56_u22,p56,mix0.25,이날 회의에는 외부 전문가로 이후에 한국화와 기술단체 총연합회 회장 이상률 한국항공우주연구원 원장이 참석했다.
p56_u22,p56,mix0.50,이날 회의에는 외부 전문가로 이후에 한국화 기술단체 총연합회 회장 이상열 한국항공우주연구원 원장이 참석했다.
p56_u22,p56,mix0.75,이 날 회의에는 외부 전문가로 이후에 한국화 기술단체 총연합회 회장 이상일 한국항공우주연구원 원장이 참석했다.
p56_u22,p56,mix1.00,이날 회의에는 외부 전문가로 이후에 항복화 기술단체 총연합회 회장 이삼일 홍국항공우주연구원 원장이 참석했다.
p56_u22,p56,mix1.25,이날 회의에는 외부 전문가로 이후에 한국화 기술단체 총연합회 회장 이삭은의 한국항공우주연구원원장이 참석했다.
p56_u22,p56,mix1.50,이날 회의에는 외부 전문가로 이후에 한국화 기술단체 총연합회 회장 이사원의 한국항공우주연구원 원장이 참석했다.
p56_u22,p56,taps_lpf3k,이날 회의에는 외부 전문가로 이후에 한국화와 기술단체 총연합회 회장 이상률 한국항공우주연구원 원장이 참석했다.
p56_u22,p56,taps_lpf4k,이날 회의에는 외부 전문가로 이후에 한국화와 기술단체 총연합회 회장 이상률 한국항공우주연구원 원장이 참석했다.
